source,target,weight
17663944,5163599,1
17663944,15706875,1
17663944,9604434,1
9521722,6188181,3
9521722,6653450,3
9521722,9051500,1
9521722,9961098,1
9521722,4142619,1
9521722,5319633,4
9521722,17340973,1
9521722,17109286,1
9521722,18062678,1
9521722,9091922,3
9521722,18163015,2
9521722,4201020,1
9521722,4173633,5
9521722,17340955,1
9521722,9604434,1
9521722,15525794,1
9521722,9067063,5
9521722,10248031,1
9521722,15894278,1
9521722,16342197,1
9521722,9068346,2
9521722,15894178,1
9521722,4144377,1
9521722,9094797,1
9519425,4152272,1
9519425,6182848,4
9519425,15315491,1
9519425,4201020,6
9519425,17109286,2
9519425,9521722,1
9519425,17105218,1
9519425,17813499,2
9519425,9519425,2
9519425,9068346,14
9519425,9069084,8
9519425,4966994,1
9519425,9051500,1
9519425,8025665,1
9519425,6188181,9
9519425,14334367,2
9519425,9091922,1
9519425,10785260,7
9519425,15894278,2
9519425,16339338,2
9519425,6190181,2
9519425,17535542,3
9519425,10784285,2
9519425,6653450,4
9519425,4227880,2
9519425,18163015,1
9519425,16758011,2
9519425,9067063,5
9519425,9094797,1
9519425,15525794,2
9519425,4591713,1
9519425,15894178,1
9519425,6153877,1
9519425,17360266,1
5782947,4144377,7
5782947,16691937,2
5782947,4180774,9
5782947,17105218,1
5782947,15894278,2
5782947,4390116,2
5782947,10447988,1
5782947,6188181,1
5782947,4142619,1
5782947,17110007,2
5782947,19950281,7
5782947,9604434,2
5782947,16355225,1
5782947,7574701,3
5782947,16947349,3
5782947,5319633,6
5782947,17663944,1
5782947,15732509,1
5782947,4185530,1
5782947,14588375,1
5782947,9521722,1
5898284,9034378,1
5898284,4876839,3
5898284,8572353,1
5898284,2669844,4
5898284,4721087,4
5898284,2659504,3
5898284,18909888,7
5898284,17663944,5
5898284,5730322,1
5898284,16340461,2
5898284,18458734,2
5898284,17378648,4
5898284,16340011,6
5898284,17654991,10
5898284,5936935,4
5898284,9532295,20
5898284,16115255,7
5898284,17379298,3
5898284,17660233,12
5898284,12422355,1
5898284,8142831,1
5898284,15897280,12
5898284,16714214,1
5898284,17658948,1
5898284,17658602,7
5898284,13411525,3
5898284,3021609,7
5898284,16355225,4
5898284,16937799,2
5898284,17237305,1
5898284,17176819,1
5898284,1868538,1
5898284,13167730,1
5898284,15680292,3
5898284,17655000,1
5898284,17378475,1
5898284,20443362,1
5898284,5898284,1
5898284,13137623,1
5898284,17654967,1
5898284,18163015,1
5898284,1805418,2
5898284,18187865,2
5898284,17654973,1
19950281,10013517,1
19950281,13242336,2
19950281,17379420,1
19950281,12122924,1
19950281,16691937,1
19950281,9384504,1
19950281,7574701,2
19950281,17340973,2
19950281,4849988,3
19950281,15589738,4
19950281,14588375,1
19950281,17663944,5
19950281,16355225,1
19950281,13646473,2
19950281,19156025,1
19950281,6609380,2
19950281,14077179,1
19950281,12026822,4
19950281,18604097,2
19950281,9057043,2
19950281,16671014,1
19950281,4142619,2
19950281,4017464,2
19950281,5319633,7
19950281,19092010,2
19950281,15732509,3
19950281,16934932,1
19950281,15964206,2
19950281,13760954,4
19950281,16178283,1
19950281,14495367,1
19950281,18187865,1
19950281,17543765,1
19950281,4234016,1
19950281,15706875,1
19950281,19786464,1
19950281,13411445,2
19950281,15618614,2
19950281,17358864,1
19950281,17031293,3
19950281,5782947,2
19950281,16947349,1
19950281,4188325,1
19950281,10945581,1
19950281,4144377,1
19950281,17850822,1
19950281,13167730,1
19950281,18720819,1
19950281,4201020,1
13003574,17340973,13
13003574,4144377,1
13003574,4180774,1
13003574,4201555,5
13003574,6182848,10
13003574,2505266,6
13003574,9085808,7
13003574,4515496,1
13003574,17109286,1
13003574,4228105,3
13003574,15706875,15
13003574,1805418,7
13003574,4227880,8
13003574,4190567,10
13003574,4234016,1
13003574,4849988,3
13003574,9519425,4
13003574,5163599,4
13003574,17335266,11
13003574,10323628,1
13003574,11359482,7
13003574,16709072,4
13003574,9037152,3
13003574,9612903,1
13003574,6653450,5
13003574,4591713,5
13003574,6111289,2
13003574,17110189,2
13003574,17110024,1
13003574,5782947,1
13003574,14374534,1
13003574,13003574,1
13003574,15005403,1
14588375,10728328,2
14588375,14621584,2
14588375,14586769,1
14588375,17448356,1
14588375,18464581,2
14588375,14579509,2
14588375,16388736,1
14588375,16154290,1
14588375,18232369,1
14588375,7124156,1
14588375,16340998,1
14588375,14588375,2
14588375,16952691,1
17425996,7467027,5
17425996,8689148,9
17425996,9798791,4
17425996,2935173,5
17425996,17591442,6
17425996,13210358,6
17425996,15632120,8
17425996,8471817,11
17425996,9457719,1
17425996,16433177,7
17425996,8319311,2
17425996,13986583,1
17425996,17913032,1
17425996,10627239,4
17425996,16884085,5
17425996,12121795,1
17425996,16353832,6
17425996,19132527,5
17425996,7422595,5
17425996,11851588,3
17425996,15608953,1
17425996,7590264,3
17425996,3149791,1
17425996,10922928,4
17425996,17658948,3
17425996,19010160,2
17425996,1868538,1
17425996,9753494,1
17425996,9753418,2
17425996,10870424,2
17425996,1065967,1
17425996,10986253,6
17425996,8349553,1
17425996,3765735,1
17425996,16841026,2
17425996,10781924,2
17425996,11137808,2
17425996,3844961,1
17425996,3765728,6
17425996,16484888,2
17425996,12548756,1
17425996,10682411,6
17425996,11234536,1
17425996,17654634,2
17425996,17326218,1
17425996,8826198,1
17425996,17326213,1
17425996,8698941,2
17425996,17952967,2
17425996,8193545,1
17425996,9811608,1
17425996,3166836,1
17425996,17438424,1
17425996,7692008,8
17425996,10681487,1
17425996,16399845,1
17425996,4679139,2
17425996,8310955,1
17425996,18220289,1
17425996,19276024,2
17425996,17756162,1
17425996,15683275,3
17425996,10827212,1
17425996,18425189,1
17425996,17425996,1
17425996,5946241,1
17425996,9177218,1
17425996,15633329,1
17425996,5700090,1
17425996,20443571,1
17425996,13768622,1
17425996,4108720,1
17425996,13242336,1
17425996,14127447,1
17425996,6133702,1
17425996,15632282,3
17425996,10885466,1
17425996,12990900,1
17425996,8559525,1
17425996,14753815,1
17425996,7421507,2
17425996,17806341,1
4188325,9097065,19
4188325,5052370,16
4188325,4917442,25
4188325,4017464,3
4188325,4180774,1
4188325,9235545,3
4188325,5786898,25
4188325,13727202,2
4188325,15674282,1
4188325,16950798,1
4188325,16327998,9
4188325,6156152,6
4188325,15478720,21
4188325,15467736,1
4188325,4749004,1
4188325,15553218,1
4188325,16561284,4
4188325,6153877,3
4188325,15018449,1
4188325,16950550,5
4188325,16950354,2
4188325,8496618,5
4188325,17380309,2
4188325,2648254,1
4188325,9069084,1
4188325,15894178,2
4188325,16340011,1
4188325,12474164,2
4188325,5164129,2
17335266,9961098,1
17335266,4390116,1
17335266,4017464,11
17335266,5786898,1
17335266,5816138,2
17335266,4917442,1
17335266,16520950,3
17335266,16561284,6
17335266,5052370,2
17335266,16342197,2
17335266,7574701,5
17335266,16947349,2
17335266,6154921,1
17335266,16950798,1
17335266,10682660,1
17335266,16950767,1
17335266,15404207,1
17335266,12962772,1
17335266,17173852,2
17335266,7700444,1
17335266,10017944,2
17335266,13675374,3
17335266,4142619,4
17335266,9612903,1
17335266,4173633,2
17335266,6609380,2
17335266,4188325,2
17335266,17031293,2
17335266,5790355,2
17335266,15478720,2
17335266,16950550,1
17335266,16560178,1
17335266,9235545,1
17335266,15018449,2
17335266,9057043,2
17335266,6188181,1
17335266,16327998,2
17335266,15732503,2
17335266,18080008,1
17335266,11841664,2
17335266,5164129,1
17335266,9085808,1
17335266,8710444,2
17335266,15732509,1
17335266,6702943,1
17335266,10229852,1
17335266,5859372,1
17335266,4185530,1
17335266,13849274,1
17335266,15467736,1
17335266,15894278,1
17335266,16950354,1
17335266,16671014,1
17340973,4409374,3
17340973,4228105,3
17340973,17110189,1
17340973,16758011,1
17340973,4227880,2
17340973,9094797,1
17340973,16578252,1
17340973,6190181,1
17340973,16709072,1
17340973,17587734,1
17340973,9037152,1
17340973,16385470,1
17340973,9085808,2
17340973,9519425,2
17340973,9091922,1
17340973,10248031,1
17340973,9594273,2
17340973,4966994,1
17340973,13557064,1
17340973,9057998,1
17340973,6111289,1
17340973,17105218,1
17340973,11359482,2
17340973,11465297,1
17340973,5782947,1
17340973,18062678,1
17340973,14999928,1
17340973,7574701,1
17340973,9848760,1
17340973,15732503,1
17340973,4849988,2
17340973,14374534,1
17340973,16340461,1
17340973,16947349,1
17340973,13003574,1
17340973,4190567,2
17340973,4665627,1
17340973,17335266,1
17340973,14329745,1
17340973,17177005,1
17340973,4591713,1
17340973,17109286,1
17340973,17813499,1
17340973,5319633,1
17340973,16671014,1
17340931,10017804,3
17340931,11257084,10
17340931,16978882,11
17340931,17360296,7
17340931,14757992,9
17340931,12138418,4
17340931,16937815,4
17340931,12866697,4
17340931,8177199,2
17340931,16348875,2
17340931,4721538,1
17340931,14319185,1
17340931,11465297,5
17340931,19091931,4
17340931,14127447,5
17340931,17340931,1
17340931,7612147,9
17340931,12551020,1
17340931,17360262,2
17340931,12031406,2
17340931,18264509,1
17340931,16444548,4
17340931,16444552,2
17340931,8451818,4
17340931,12868041,3
17340931,14754777,2
17340931,11389855,3
17340931,2660767,2
17340931,7982896,1
17340931,13411525,1
17340931,11216417,2
17340931,10842047,1
17340931,12839441,1
17340931,3043970,1
17340931,8310087,1
17340931,8184598,1
17340931,16181130,1
17340931,16339645,2
17340931,12832017,1
17340931,8127390,1
17340931,16342197,2
17340931,11605861,1
16385470,17340931,6
16385470,20443457,10
16385470,4152272,2
16385470,5794678,6
16385470,14334367,13
16385470,4473922,4
16385470,4234559,7
16385470,16913476,1
16385470,10339991,2
16385470,14000746,3
16385470,9074101,3
16385470,16339338,6
16385470,6190181,21
16385470,11624548,13
16385470,9848760,3
16385470,17913199,1
16385470,4199033,2
16385470,16671014,4
16385470,14071449,1
16385470,15673454,2
16385470,8717042,1
16385470,7807684,6
16385470,17083341,8
16385470,7594047,6
16385470,13727202,2
16385470,15894178,7
16385470,10248031,2
16385470,16934932,12
16385470,8019816,12
16385470,16345627,1
16385470,16405545,1
16385470,9057998,3
16385470,13411394,2
16385470,9604434,1
16385470,17340973,2
16385470,18062678,3
16385470,10079731,1
16385470,4190567,2
16385470,15525794,3
16385470,5669107,1
16385470,11306294,2
16385470,5966099,2
16385470,8496618,4
16385470,9480916,1
16385470,8132513,2
16385470,14999928,1
16385470,11465297,4
16385470,13557064,1
16385470,9064208,1
16385470,16339645,2
16385470,8710444,3
16385470,4337398,1
16385470,10673895,3
16385470,16388736,3
16385470,8025665,1
16385470,15894278,2
16385470,6653450,1
16385470,8709865,1
16385470,8912726,1
16385470,17177005,1
16339338,11060026,1
16339338,3564452,1
16339338,6931770,8
16339338,5319633,2
16339338,16950550,5
16339338,15732503,1
16339338,9034378,1
16339338,5805651,1
16339338,16950443,2
16339338,16520950,2
16339338,20911961,1
16339338,15005403,1
16339338,14588375,1
16339338,17335266,1
16339338,13722900,1
16339338,9085808,1
16339338,9068024,1
16339338,15895346,1
16339338,18566361,1
11465297,16978882,11
11465297,11257084,5
11465297,17340931,5
11465297,17360262,3
11465297,17360296,4
11465297,12839441,2
11465297,16444548,2
11465297,12832017,3
11465297,15607335,1
11465297,8571259,1
11465297,16181130,4
11465297,14127447,17
11465297,14757992,9
11465297,15601640,1
11465297,11389855,2
11465297,7612147,5
11465297,3027876,1
11465297,12031406,3
11465297,8451818,1
11465297,12866697,2
11465297,8184598,3
11465297,13411525,1
11465297,19091931,2
11465297,17166682,1
11465297,16167914,1
11465297,3043970,4
11465297,6978516,2
11465297,11216417,3
11465297,16051878,1
11465297,12868041,5
11465297,16339645,1
11465297,9424902,2
11465297,12138418,3
11465297,16484888,1
11465297,21300466,1
11465297,8310087,3
11465297,14754777,1
11465297,10017804,2
11465297,10543751,1
11465297,16405545,1
7807684,16937815,3
7807684,14319185,2
7807684,12138418,2
7807684,17340931,8
7807684,11465297,1
7807684,14434314,2
7807684,11389855,3
7807684,16181130,1
7807684,3044500,2
7807684,7612147,7
7807684,14127447,3
7807684,16484888,4
7807684,8310087,7
7807684,16444548,2
7807684,8451818,2
7807684,16348875,2
7807684,15601640,1
7807684,11257084,4
7807684,14757992,4
7807684,3043970,2
7807684,16339645,2
7807684,12031406,1
7807684,16444552,1
7807684,12866697,4
7807684,11216417,2
7807684,14758420,1
7807684,4721538,1
7807684,16342197,1
7807684,16051878,1
7807684,17360296,3
7807684,17360262,1
7807684,8814922,1
7807684,5669107,1
15673454,4401350,5
15673454,5395823,5
15673454,11908619,6
15673454,15974183,3
15673454,14083681,1
15673454,12262910,2
15673454,8318813,7
15673454,15673715,1
15673454,14000746,2
15673454,9251793,6
15673454,17165711,1
15673454,4201555,4
15673454,10163418,2
15673454,16160495,1
15673454,8974428,1
15673454,7594047,1
15673454,11600886,1
15673454,4408369,2
15673454,15605297,1
15673454,15632371,2
15673454,15662776,4
15673454,16823703,1
15673454,16475849,1
15673454,15524629,1
15673454,15524852,2
15673454,4433197,1
15673454,7540581,2
15673454,5738449,2
15673454,16868923,1
15673454,15668497,1
15673454,4190567,1
15673454,9252296,1
13411394,17176808,5
13411394,11306294,3
13411394,19268007,6
13411394,10760217,1
13411394,10568310,1
13411394,13724377,1
13411394,16434560,2
13411394,1980134,1
13411394,9429085,5
13411394,10596949,1
13411394,19881737,1
13411394,3765735,1
13411394,17176819,2
13411394,14570370,1
13411394,2659504,3
13411394,2669331,1
13411394,20421224,1
13411394,13818467,1
13411394,17813001,1
13411394,7590264,2
13411394,9034378,3
13411394,17990556,1
13411394,16195633,1
13411394,14680483,1
13411394,15522152,1
8265467,5298032,1
8265467,17071666,6
8265467,13258642,5
8265467,10058316,11
8265467,12944478,3
8265467,5297622,3
8265467,8215466,1
8265467,4113595,6
8265467,14829351,1
8265467,15571023,2
8265467,13095126,1
8265467,17435371,1
8265467,12874044,1
9091922,6182848,9
9091922,4152272,2
9091922,4201020,8
9091922,9091922,1
9091922,4227880,2
9091922,9051500,2
9091922,9067063,2
9091922,9521722,4
9091922,15894278,2
9091922,6653450,6
9091922,9069084,8
9091922,6188181,8
9091922,10785260,14
9091922,16339338,6
9091922,17535542,5
9091922,10784285,3
9091922,17306107,2
9091922,9519425,4
9091922,14334367,2
9091922,9068346,8
9091922,16758011,1
9091922,16935790,1
9091922,4173633,2
9091922,6190181,1
9091922,17109286,1
9091922,10248031,1
9091922,17897230,1
9091922,17813499,1
9091922,4190567,2
9091922,16339645,1
9091922,4234559,1
9091922,5319633,2
9091922,9848760,1
9091922,16342197,1
9091922,18163015,1
9091922,9085808,1
9091922,5782947,1
9091922,8025665,1
12474164,6623049,1
12474164,10728333,6
12474164,7058243,4
12474164,16561224,2
12474164,17854345,2
12474164,10728328,2
12474164,16852589,4
12474164,7124156,1
12474164,14586769,1
12474164,11057449,1
12474164,1622901,2
12474164,16561284,2
12474164,7700444,1
12474164,10553248,1
12474164,17022668,1
12474164,16952691,1
12474164,15553218,1
12474164,4190567,1
12474164,8132513,1
12474164,13836327,1
12474164,20556072,1
12474164,16545264,1
12474164,13557064,4
12474164,4728865,3
12474164,10581624,1
12474164,17087885,2
12474164,12474164,1
12474164,18464581,1
12474164,16547252,1
17437725,16978882,3
17437725,16699958,10
17437725,7980189,16
17437725,16691937,7
17437725,4022539,6
17437725,5738449,1
17437725,4214582,13
17437725,6290724,4
17437725,6611100,19
17437725,4884579,1
17437725,3913620,16
17437725,4411542,3
17437725,14206030,3
17437725,7065182,3
17437725,11889676,3
17437725,16823703,1
17437725,4408397,1
17437725,18163015,1
17437725,9085808,1
17437725,12299647,1
17437725,17176819,1
17437725,12424940,3
17437725,15588620,1
17437725,14077615,1
17437725,4227831,1
17437725,4514494,2
17437725,15488316,2
17437725,15741865,1
17437725,16178283,2
17437725,11528017,1
17437725,8712361,1
17437725,4381377,1
17437725,7612147,3
17437725,14077179,1
17437725,17300165,2
17437725,14540633,1
17437725,13674287,1
17437725,4119387,2
17437725,16474159,1
17437725,16405545,1
17437725,6703240,1
17437725,14083681,1
17437725,5746180,1
17437725,11605861,1
17437725,3299214,1
17437725,7053966,2
17437725,12746220,1
17437725,16985194,1
16471422,10682660,1
16471422,18545747,4
16471422,1678567,12
16471422,18551732,8
16471422,16852421,1
16471422,1679034,2
16471422,16852589,3
16471422,7025064,2
16471422,17022668,10
16471422,16851496,7
16471422,10728328,3
16471422,10728333,4
16471422,9057043,7
16471422,16578252,3
16471422,4966994,6
16471422,16851791,3
16471422,14999928,1
16471422,1646076,3
16471422,17975547,1
16471422,15005403,1
16471422,8025665,7
16471422,18267838,1
16471422,14214039,1
16471422,13557064,2
16471422,12866697,1
16471422,17454636,1
16471422,12868041,2
16471422,10921106,1
16471422,16541149,1
16471422,7058243,1
16471422,17165755,1
16471422,10100020,1
16471422,17813499,1
16471422,18106257,2
12746220,16699958,15
12746220,11889676,13
12746220,14083681,5
12746220,6611894,2
12746220,3913620,2
12746220,6290724,3
12746220,5738449,3
12746220,15480928,4
12746220,12424940,1
12746220,16178283,5
12746220,8469124,2
12746220,9039416,1
12746220,16691937,1
12746220,4379508,1
12746220,4214582,3
12746220,16823703,1
12746220,4022539,3
12746220,6300434,3
12746220,17278502,1
12746220,7980189,1
12746220,15606239,1
12746220,4514494,1
12746220,8847957,1
12746220,10340880,1
12746220,18142558,1
12746220,17300165,1
12746220,7692008,1
12746220,4411542,1
12746220,15594113,1
12746220,9583435,1
12746220,14077615,1
5590611,7980189,5
5590611,7980369,5
5590611,8075484,3
5590611,11889676,4
5590611,17813006,6
5590611,9583435,6
5590611,2854715,2
5590611,7962986,2
5590611,13674287,3
5590611,15480928,2
5590611,6611894,1
5590611,14214039,1
5590611,3793760,1
5590611,16699958,2
5590611,3707204,1
5590611,15732471,1
5590611,9039416,4
5590611,5476653,1
5590611,18425189,1
5590611,10351681,2
5590611,10827212,2
5590611,8310087,1
5590611,9641919,1
5590611,17176819,1
18302931,4067286,3
18302931,10596949,1
18302931,7005145,1
18302931,16928740,1
18302931,8809171,4
18302931,8069365,1
18302931,17639784,4
18302931,15468308,4
18302931,18720819,5
18302931,17354414,1
18302931,17728730,1
18302931,17438424,1
18302931,10875625,3
18302931,16685117,1
18302931,17777981,1
18302931,15431408,1
18302931,12279909,1
18302931,5760480,2
18302931,16422727,1
18302931,17102002,1
18302931,5768240,1
18302931,16545179,1
18302931,3021609,1
18302931,16547297,1
15553218,17357979,1
15553218,15553218,1
15553218,16443509,5
15553218,17356442,11
15553218,2650887,3
15553218,11216417,2
15553218,18412747,2
15553218,17732426,5
15553218,13736919,1
15553218,14913093,1
15553218,16992171,4
15553218,16547292,2
15553218,8801736,4
15553218,9141404,1
15553218,12832017,4
15553218,17353986,1
15553218,17383431,1
15553218,6049565,1
15553218,10758204,4
15553218,10473853,1
15553218,16383966,2
15553218,6700147,1
15553218,16561284,1
15553218,15823055,1
15553218,17297936,1
15553218,17379420,1
15553218,13836327,1
15553218,11022546,1
15553218,16863538,1
15553218,10382824,1
